"gene.id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","design","comparison","direction","human_symbol","mouse_entrez","human_entrez","mouse_ensembl","human_ensembl","ortholog_support_n","ortholog_support_sources"
"N28178",33.5846419960783,0.596620599033749,0.28225296007416,2.11377977710842,0.0345340809868644,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Fndc1",747.840021552054,0.389820779050586,0.184456029949547,2.113353405455,0.0345705308680034,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","FNDC1",68655,84624,"ENSMUSG00000071984","ENSG00000164694",10,"EggNOG|Ensembl|HGNC|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Lrfn4",46.8503724627193,0.523822994494071,0.248086897104946,2.11144965980401,0.0347336804845011,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","LRFN4",225875,78999,"ENSMUSG00000045045","ENSG00000173621",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Slc2a4rg-ps",43.3022377458413,0.557840505533818,0.264420913960878,2.10966862332362,0.0348869089314464,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Cx3cr1",22.8301805517327,0.811673011887057,0.384956582486341,2.1084793683606,0.0349895455319441,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","CX3CR1",13051,1524,"ENSMUSG00000052336","ENSG00000168329",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Zfp790",258.612600784176,0.1898775613068,0.0902024692677121,2.10501511597495,0.0352899922784944,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","ZNF790",233056,388536,"ENSMUSG00000011427","ENSG00000197863",3,"HGNC|HomoloGene|PhylomeDB"
"Gpc3",297.096695735712,0.463421920533933,0.220209023175829,2.10446381283798,0.035338008043759,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","GPC3",14734,2719,"ENSMUSG00000055653","ENSG00000147257",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Cep112",31.5144692773628,0.547537992364774,0.260249804246213,2.1038939643035,0.0353876976058479,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","CEP112",76380,201134,"ENSMUSG00000020728","ENSG00000154240",11,"Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Gja1",499.398241905874,0.368586854916101,0.175443642581455,2.10088464587694,0.0356510935624792,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","GJA1",14609,2697,"ENSMUSG00000050953","ENSG00000152661",10,"HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Adamts10",177.849831646164,0.358586713217189,0.170836615463841,2.09900384787878,0.0358165615360296,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","ADAMTS10",224697,81794,"ENSMUSG00000024299","ENSG00000142303",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Tmeff2",64.8689085748849,0.377135691812174,0.179820342736339,2.09729158599785,0.0359677712420225,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","TMEFF2",56363,23671,"ENSMUSG00000026109","ENSG00000144339",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Tppp",529.58918830672,0.273022908008467,0.130203281671551,2.096897286331,0.0360026688165224,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","TPPP",72948,11076,"ENSMUSG00000021573","ENSG00000171368",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoMCL|Panther|PhylomeDB|Treefam"
"Hist1h1e",389.910104952201,0.269335336541795,0.128453280267458,2.09675717101968,0.036015076701708,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Galnt15",703.232462136614,0.322511046190152,0.154517568506111,2.08721279598311,0.0368689033077592,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","GALNT15",78754,117248,"ENSMUSG00000021903","ENSG00000131386",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Appl2",612.397724172678,0.172934359784533,0.0829162782972328,2.08565028889273,0.0370103124797991,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","APPL2",216190,55198,"ENSMUSG00000020263","ENSG00000136044",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Csf1r",502.294437925725,0.565815164910211,0.271716957127612,2.08236972359615,0.0373087117213038,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","CSF1R",12978,1436,"ENSMUSG00000024621","ENSG00000182578",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Tln2",2733.32921726606,0.211603011665916,0.101655904228046,2.08156145255689,0.0373825454628804,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","TLN2",70549,83660,"ENSMUSG00000052698","ENSG00000171914",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Gulp1",181.983405573349,0.302492098518274,0.145325342925102,2.08148208997637,0.0373898017565536,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","GULP1",70676,51454,"ENSMUSG00000056870","ENSG00000144366",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Cyp2d22",230.704464724295,0.353374171363077,0.170030713966704,2.07829610967978,0.0376820945526705,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","CYP2D6",56448,1565,"ENSMUSG00000061740","ENSG00000100197",6,"Ensembl|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther"
"Ltbp4",1710.19407136717,0.227616445168392,0.109573532538127,2.07729403165122,0.0377744295980846,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","LTBP4",108075,8425,"ENSMUSG00000040488","ENSG00000090006",10,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|Treefam"
"Garem",263.424492372173,0.259526509795985,0.1250056902553,2.07611756925587,0.0378830786077854,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"0610030E20Rik",435.518259900627,0.217493306246123,0.104787820655513,2.07555901903072,0.0379347549935312,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","C2orf68",68364,388969,"ENSMUSG00000058706","ENSG00000168887",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoMCL|Panther|PhylomeDB|Treefam"
"C1qc",327.748742233121,0.470835992735556,0.22699376856878,2.07422430890605,0.0380584836107373,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","C1QC",12262,714,"ENSMUSG00000036896","ENSG00000159189",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Siglec1",66.6256081438085,0.844288238920959,0.407557268027625,2.07158184911508,0.0383044540886938,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","SIGLEC1",20612,6614,"ENSMUSG00000027322","ENSG00000088827",9,"EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OrthoDB|OrthoMCL|Panther|Treefam"
"Zfp90",55.2205496405941,0.465429647856821,0.225013665105904,2.06845058782436,0.0385976724487611,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","ZFP90",22751,146198,"ENSMUSG00000031907","ENSG00000184939",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Gm9917",76.5753815153985,0.391137294473204,0.189458398204047,2.06450227691647,0.0389701182387507,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Zfp445",2054.00851089024,0.157143246499121,0.0762744067989804,2.06023557696448,0.0393760253251508,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","ZNF445",235682,353274,"ENSMUSG00000047036","ENSG00000185219",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Asap2",215.834092834617,0.317097380066022,0.15397895852191,2.05935527236925,0.0394602171761307,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","ASAP2",211914,8853,"ENSMUSG00000052632","ENSG00000151693",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Islr2",28.156715117727,0.871514641394288,0.423338117706415,2.05867273685637,0.0395255996300568,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","ISLR2",320563,57611,"ENSMUSG00000051243","ENSG00000167178",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB"
"Gbp4",379.014835164983,0.811103258359729,0.39435147861258,2.05680288359354,0.0397051906058399,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","GBP6",17472,163351,"ENSMUSG00000079363","ENSG00000183347",7,"Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Rnf169",247.309143385229,0.212878944139629,0.10366319015679,2.05356350521001,0.0400179573883657,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","RNF169",108937,254225,"ENSMUSG00000058761","ENSG00000166439",11,"Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Chil3",34.6523386111788,1.96842536230706,0.958582348243675,2.05347549525988,0.0400264839599583,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","CHIA",12655,27159,"ENSMUSG00000040809","ENSG00000134216",5,"Ensembl|OrthoDB|Panther|PhylomeDB|Treefam"
"Clec3b",436.514618648971,0.270747981018275,0.132304065799342,2.04640711063938,0.0407163330682145,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","CLEC3B",21922,7123,"ENSMUSG00000025784","ENSG00000163815",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Tlr8",36.0057388931685,0.753099251729154,0.368648902278213,2.04286313366208,0.0410659886912417,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","TLR8",170744,51311,"ENSMUSG00000040522","ENSG00000101916",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Actc1",10317.2336161917,0.868455632283305,0.425790524669785,2.03963118474001,0.0413870736184295,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","ACTC1",11464,70,"ENSMUSG00000068614","ENSG00000159251",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Zfp217",165.185604345969,0.306564996132726,0.150397768173202,2.03836133911028,0.0415138096715795,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","ZNF217",228913,7764,"ENSMUSG00000052056","ENSG00000171940",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Bgn",1452.77580124744,0.396694326348496,0.194848753172359,2.03590898011848,0.0417594959181635,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","BGN",12111,633,"ENSMUSG00000031375","ENSG00000182492",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Ecm2",572.65226419406,0.344646562243515,0.169366462246801,2.03491622645631,0.0418593029961515,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","ECM2",407800,1842,"ENSMUSG00000043631","ENSG00000106823",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Acer2",191.444183423153,0.45275842107108,0.223998998355509,2.02125198949553,0.0432536863402927,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","ACER2",230379,340485,"ENSMUSG00000038007","ENSG00000177076",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Numbl",72.9924269141494,0.482432928370085,0.23872346495987,2.02088608445417,0.0432915587355111,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","NUMBL",18223,9253,"ENSMUSG00000063160","ENSG00000105245",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Ppm1k",543.977278730488,0.206489994087875,0.102248656946267,2.01948857085124,0.0434364640343264,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","PPM1K",243382,152926,"ENSMUSG00000037826","ENSG00000163644",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"AI607873",275.46878160512,0.49655741762522,0.246180317688633,2.01704759457359,0.0436905467167952,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Ppl",147.034775271235,0.319223591551551,0.15876270598609,2.01069633809039,0.0443575410690701,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","PPL",19041,5493,"ENSMUSG00000039457","ENSG00000118898",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Gm4245",924.125536377217,0.340115440115174,0.169161718782759,2.01059342836282,0.044368418764458,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"4933439C10Rik",53.2254811239764,0.46716307392964,0.232610812017877,2.00834634416622,0.0446065003512967,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Cd14",57.1407566152343,0.636265238325803,0.316964605108612,2.00736999674704,0.0447102810531459,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","CD14",12475,929,"ENSMUSG00000051439","ENSG00000170458",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoMCL|Panther|PhylomeDB|Treefam"
"Krba1",1314.17030205207,0.205634376281722,0.102548712453851,2.00523606158645,0.0449378165704809,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","KRBA1",77827,84626,"ENSMUSG00000042810","ENSG00000133619",10,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther"
"Cdc14a",546.69657625784,0.299588950837793,0.149644180972108,2.00200869082663,0.0452837968303076,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","CDC14A",229776,8556,"ENSMUSG00000033502","ENSG00000079335",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Ston1",112.42661651352,0.406654791675796,0.20317621267781,2.00148819744295,0.0453398044328383,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","STON1",77057,11037,"ENSMUSG00000033855","ENSG00000243244",9,"EggNOG|Ensembl|HGNC|HomoloGene|NCBI|OMA|OrthoMCL|Panther|Treefam"
"Etohi1",208.532702266799,0.312964296689714,0.156487006695579,1.99993790729563,0.0455069692029404,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Il7r",32.0391824593059,0.946223193763172,0.473256054716939,1.99938951510958,0.0455662254911761,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","IL7R",16197,3575,"ENSMUSG00000003882","ENSG00000168685",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Slc43a3",605.532991281057,0.300136645904406,0.150295702177448,1.99697424181862,0.0458279812075869,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","SLC43A3",58207,29015,"ENSMUSG00000027074","ENSG00000134802",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|PhylomeDB|Treefam"
"Acsm3",103.869514047257,1.1970815141044,0.600145072923476,1.99465357313204,0.0460806762486165,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","ACSM3",20216,6296,"ENSMUSG00000030935","ENSG00000005187",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Zfp53",88.0402059794105,0.304111720211133,0.152468525973161,1.99458687142201,0.0460879566378184,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Fnbp1",385.644252402099,0.303326214456468,0.152203874003958,1.99289417855803,0.0462730359249681,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","FNBP1",14269,23048,"ENSMUSG00000075415","ENSG00000187239",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Ccr5",60.6705789632253,0.75497325287884,0.378914368644413,1.99246403766582,0.0463201671846142,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","CCR5",12774,1234,"ENSMUSG00000079227","ENSG00000160791",8,"EggNOG|HGNC|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther"
"Sdk1",116.982278229863,0.350080047663942,0.17582860069753,1.99103016389335,0.0464775711670924,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","SDK1",330222,221935,"ENSMUSG00000039683","ENSG00000146555",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Hmgb1-ps8",71.8820882751448,0.390886281356203,0.196409277797624,1.99016200120121,0.0465730926800706,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"B3galnt1",91.5309703668068,0.374145257798338,0.188033712922803,1.98977753501013,0.0466154471804633,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","B3GALNT1",26879,8706,"ENSMUSG00000043300","ENSG00000169255",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Gvin1",1196.98190618675,0.487777479005118,0.245336734074873,1.98819586004702,0.0467900326785022,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Gm5537",264.251351441896,0.332134978892918,0.167180487477125,1.98668507255288,0.0469573070550447,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Apol10b",113.929476251606,0.540715297744014,0.272993725464504,1.98068763970299,0.0476263137481029,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","APOL1",328561,8542,"ENSMUSG00000050014","ENSG00000100342",4,"Ensembl|OrthoDB|Panther|Treefam"
"Apol10b",113.929476251606,0.540715297744014,0.272993725464504,1.98068763970299,0.0476263137481029,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","APOL2",328561,23780,"ENSMUSG00000050014","ENSG00000128335",4,"Ensembl|OrthoDB|Panther|Treefam"
"Apol10b",113.929476251606,0.540715297744014,0.272993725464504,1.98068763970299,0.0476263137481029,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","APOL3",328561,80833,"ENSMUSG00000050014","ENSG00000128284",4,"Ensembl|OrthoDB|Panther|Treefam"
"Apol10b",113.929476251606,0.540715297744014,0.272993725464504,1.98068763970299,0.0476263137481029,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","APOL4",328561,80832,"ENSMUSG00000050014","ENSG00000100336",4,"Ensembl|OrthoDB|Panther|Treefam"
"Ccl6",435.75490370432,0.573208966279617,0.289645246429403,1.97900353396384,0.0478156083803191,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","CCL15",20305,6359,"ENSMUSG00000018927","ENSG00000275718",5,"Ensembl|Inparanoid|OrthoDB|Panther|PhylomeDB"
"Ccl6",435.75490370432,0.573208966279617,0.289645246429403,1.97900353396384,0.0478156083803191,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","CCL23",20305,6368,"ENSMUSG00000018927","ENSG00000274736",5,"Ensembl|OrthoDB|OrthoMCL|Panther|PhylomeDB"
"Rassf2",234.461118128756,0.451365973327514,0.228232332237167,1.97766008392921,0.0479670661336642,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","RASSF2",215653,9770,"ENSMUSG00000027339","ENSG00000101265",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Anks1",319.088245847743,0.270830892576172,0.137023090171361,1.97653470110381,0.0480942495537415,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","ANKS1A",224650,23294,"ENSMUSG00000024219","ENSG00000064999",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Ptpn13",93.6304040730915,0.49286969782694,0.249467727887501,1.97568519984759,0.0481904421974876,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","PTPN13",19249,5783,"ENSMUSG00000034573","ENSG00000163629",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Reln",198.497905336572,0.46679538502341,0.236379528824263,1.97477077370118,0.0482941671444314,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","RELN",19699,5649,"ENSMUSG00000042453","ENSG00000189056",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Cr1l",1197.42123321988,0.130243355062976,0.0660251158090698,1.97263349661682,0.0485373338031588,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","CR1L",12946,1379,"ENSMUSG00000016481","ENSG00000197721",8,"HGNC|HomoloGene|Inparanoid|NCBI|OrthoDB|Panther|PhylomeDB|Treefam"
"Fam173b",287.247136859554,0.195308747840964,0.0990384683580766,1.97204935697126,0.0486039723645513,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Plp1",249.176237058109,0.273801870120367,0.138852459559052,1.97189067438825,0.0486220881132286,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","PLP1",18823,5354,"ENSMUSG00000031425","ENSG00000123560",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB"
"9930111J21Rik1",67.0679732339423,0.472035270984962,0.239694406082141,1.96932118150142,0.0489162203399637,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Rbm12b2",184.574453330882,0.348246976868027,0.177176158228681,1.96554085126141,0.0493516723541007,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","RBM12B",77604,389677,"ENSMUSG00000052137","ENSG00000183808",10,"EggNOG|Ensembl|HGNC|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Cep152",58.3033468914579,0.441353518831322,0.224788800171635,1.96341418475623,0.0495980669350481,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","CEP152",99100,22995,"ENSMUSG00000068394","ENSG00000103995",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Tgtp1",154.297843169407,0.968868854848529,0.493718703634582,1.96239042133924,0.0497170470986866,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Phldb2",347.916417778125,0.205408102254846,0.104731669023537,1.96127975587483,0.0498463974944795,0.999946780809711,"~cohort + diet","old ID vs CD","Upregulated","PHLDB2",208177,90102,"ENSMUSG00000033149","ENSG00000144824",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
