"Tags","Checked","Name","Formula","Annot. Source: Predicted Compositions","Annot. Source: mzCloud Search","Annot. Source: ChemSpider Search","Annot. Source: MassList Search","Annot. DeltaMass [Da]","Annot. DeltaMass [ppm]","Calc. MW","m/z","RT [min]","Area (Max.)","# mzCloud Results","mzCloud Best Match","mzCloud Best Match Confidence","mzCloud Best Sim. Match","Mass List Match: metabolites list_230424_ForCD","MS2","Reference Ion","Area: 2M_22_pos.raw (F3)","Area: 2M_31_pos.raw (F4)","Area: 2M_20_pos.raw (F5)","Area: 2M_26_pos.raw (F6)","Area: 2M_23_pos.raw (F7)","Area: 2M_17_pos.raw (F8)","Area: 2M_33_pos.raw (F9)","Area: 2M_16_pos.raw (F10)","Area: 1M_09_pos.raw (F13)","Area: 1M_07_pos.raw (F14)","Area: 1M_11_pos.raw (F15)","Area: 1M_06_pos.raw (F16)","Area: 1M_10_pos.raw (F17)","Area: 4M_05_pos.raw (F19)","Area: 1M_05_pos.raw (F20)","Area: 4M_04_pos.raw (F21)","Area: 1M_02_pos.raw (F22)","Area: 4M_03_pos.raw (F23)","Area: 1M_04_pos.raw (F24)","Area: 4M_02_pos.raw (F25)","Area: 1M_01_pos.raw (F26)","Area: 4M_01_pos_20250210171958.raw (F27)","Group Area: 2M_22_pos","Group Area: 2M_31_pos","Group Area: 2M_20_pos","Group Area: 2M_26_pos","Group Area: 2M_23_pos","Group Area: 2M_17_pos","Group Area: 2M_33_pos","Group Area: 2M_16_pos","Group Area: 1M_09_pos","Group Area: 1M_07_pos","Group Area: 1M_11_pos","Group Area: 1M_06_pos","Group Area: 1M_10_pos","Group Area: 4M_05_pos","Group Area: 1M_05_pos","Group Area: 4M_04_pos","Group Area: 1M_02_pos","Group Area: 4M_03_pos","Group Area: 1M_04_pos","Group Area: 4M_02_pos","Group Area: 1M_01_pos","Group Area: 4M_01_pos_20250210171958","Peak Rating: 2M_22_pos.raw (F3)","Peak Rating: 2M_31_pos.raw (F4)","Peak Rating: 2M_20_pos.raw (F5)","Peak Rating: 2M_26_pos.raw (F6)","Peak Rating: 2M_23_pos.raw (F7)","Peak Rating: 2M_17_pos.raw (F8)","Peak Rating: 2M_33_pos.raw (F9)","Peak Rating: 2M_16_pos.raw (F10)","Peak Rating: 1M_09_pos.raw (F13)","Peak Rating: 1M_07_pos.raw (F14)","Peak Rating: 1M_11_pos.raw (F15)","Peak Rating: 1M_06_pos.raw (F16)","Peak Rating: 1M_10_pos.raw (F17)","Peak Rating: 4M_05_pos.raw (F19)","Peak Rating: 1M_05_pos.raw (F20)","Peak Rating: 4M_04_pos.raw (F21)","Peak Rating: 1M_02_pos.raw (F22)","Peak Rating: 4M_03_pos.raw (F23)","Peak Rating: 1M_04_pos.raw (F24)","Peak Rating: 4M_02_pos.raw (F25)","Peak Rating: 1M_01_pos.raw (F26)","Peak Rating: 4M_01_pos_20250210171958.raw (F27)"
NA,FALSE,"Urocanic acid","C6 H6 N2 O2","Full match","Full match","Partial match","Full match",-1e-04,-0.71,138.04283,139.0501,9.614,4647508.17771903,7,91.5,9.6,71.2,"Single match found","DDA for preferred ion","[M+H]+1",4647508.17771903,3513939.10963238,3559887.94020447,1757729.45930844,1245204.15959043,2224023.19910745,3006284.95496179,1316870.47889469,1631121.84901874,863682.819988562,1871594.10035622,1299709.79342693,1109769.30215085,1810799.57754886,1972059.37848085,979041.857739371,3007678.43215775,1508268.44918311,1316809.54398735,1058763.14745617,2254904.74494647,1157977.03022372,4647508.17771903,3513939.10963238,3559887.94020447,1757729.45930844,1245204.15959043,2224023.19910745,3006284.95496179,1316870.47889469,1631121.84901874,863682.819988562,1871594.10035622,1299709.79342693,1109769.30215085,1810799.57754886,1972059.37848085,979041.857739371,3007678.43215775,1508268.44918311,1316809.54398735,1058763.14745617,2254904.74494647,1157977.03022372,8.9,8.9,8.9,8,7.5,8,7.3,8,7.5,7.5,8.6,5.9,8,8,8,7,8.9,8,8,8,7,7.5
NA,FALSE,"Uridine diphosphate-N-acetylgalactosamine","C17 H27 N3 O17 P2","Not the top hit","Partial match","Partial match","Full match",-0.00132,-2.17,607.08025,608.08753,14.498,1940975.93888816,1,76.7,8.8,NA,"Multiple matches found","DDA for preferred ion","[M+H]+1",846560.455457526,967692.445555802,1126006.52911422,874819.195407766,1130205.05990569,762478.652287362,1026486.64635841,507212.882588148,598163.715807155,445114.875748321,587079.932465639,339063.67973589,338390.84326142,652508.268907103,658327.364694456,894587.31834627,1940975.93888816,724694.352412845,576263.649677844,943420.334603133,546973.010075751,775577.383688113,846560.455457526,967692.445555802,1126006.52911422,874819.195407766,1130205.05990569,762478.652287362,1026486.64635841,507212.882588148,598163.715807155,445114.875748321,587079.932465639,339063.67973589,338390.84326142,652508.268907103,658327.364694456,894587.31834627,1940975.93888816,724694.352412845,576263.649677844,943420.334603133,546973.010075751,775577.383688113,6.4,8,6.4,8.6,8.6,6.4,8.6,5.5,8.3,6.1,8.3,7.7,5.5,7.7,6.1,8.6,8,4.5,7.7,8,6.6,6.4
NA,FALSE,"Uridine diphosphate glucose","C15 H24 N2 O17 P2","No match","No results","Full match","Full match",-0.00198,-3.5,566.05304,567.06029,14.366,327529.920299066,0,NA,NA,NA,"Multiple matches found","No MS2","[M+H]+1",265581.006941229,294197.960309855,311935.856748355,327529.920299066,301874.814882816,252929.773990071,271451.502429121,224088.174173436,208562.835077672,202873.019898188,229994.474090651,117164.737773662,166662.931622518,183816.167252669,124422.138894589,209809.325213803,160381.329690563,156543.642303455,177805.040784078,108874.812372184,64287.8961750819,46769.0835193085,265581.006941229,294197.960309855,311935.856748355,327529.920299066,301874.814882816,252929.773990071,271451.502429121,224088.174173436,208562.835077672,202873.019898188,229994.474090651,117164.737773662,166662.931622518,183816.167252669,124422.138894589,209809.325213803,160381.329690563,156543.642303455,177805.040784078,108874.812372184,64287.8961750819,46769.0835193085,6.3,7.7,5,7.7,8.3,5.2,5.5,5.2,5.8,4.1,5.2,2.5,3,5.2,7.4,2,5.8,3.6,3.6,4.7,3.3,8.2
NA,FALSE,"Uridine 5'-monophosphate","C9 H13 N2 O9 P","Full match","No results","Partial match","Full match",-6e-04,-1.87,324.03526,325.04254,14.707,9551002.30721339,0,NA,NA,NA,"Single match found","DDA for preferred ion","[M+H]+1",4888803.00817432,5386835.39517159,6766122.72143731,5675784.49270893,5959691.66913238,4655552.77481436,6217847.29199231,3323385.72300634,3610580.4520786,3155146.68155799,2576784.39123319,2700279.08906265,3011103.77844247,3663695.92063056,4480589.66315262,5009463.54806247,9551002.30721339,2319818.71539819,3010624.73339202,3394048.37886468,1584999.95676312,2776635.47730253,4888803.00817432,5386835.39517159,6766122.72143731,5675784.49270893,5959691.66913238,4655552.77481436,6217847.29199231,3323385.72300634,3610580.4520786,3155146.68155799,2576784.39123319,2700279.08906265,3011103.77844247,3663695.92063056,4480589.66315262,5009463.54806247,9551002.30721339,2319818.71539819,3010624.73339202,3394048.37886468,1584999.95676312,2776635.47730253,9.5,7.8,8.4,8.9,8.9,8.4,9.5,7.8,9.5,7.8,7.5,8.6,7.8,8.4,8.4,7.8,8.4,7.5,8.9,8.4,8.6,8
NA,FALSE,"Uridine 5'-diphosphate","C9 H14 N2 O12 P2","Not the top hit","No results","Partial match","Full match",-0.00091,-2.25,404.00129,405.00858,14.641,880802.719657414,0,NA,NA,NA,"Single match found","DDA for preferred ion","[M+H]+1",581527.916139553,695141.163720316,714770.338797003,445105.996933231,647756.903018958,574544.023485267,672591.885010639,496093.403670423,447334.658267952,484352.787732543,633651.614108599,346625.607359549,474672.332170556,671983.28728922,575411.881614749,539377.574114451,880802.719657414,362377.462859635,517232.248472097,519964.888346512,515327.945493844,625950.253103645,581527.916139553,695141.163720316,714770.338797003,445105.996933231,647756.903018958,574544.023485267,672591.885010639,496093.403670423,447334.658267952,484352.787732543,633651.614108599,346625.607359549,474672.332170556,671983.28728922,575411.881614749,539377.574114451,880802.719657414,362377.462859635,517232.248472097,519964.888346512,515327.945493844,625950.253103645,7.7,7.7,7.7,6.1,3.4,4.5,7.7,7.7,6.1,7.7,4.5,7.7,7.7,8.3,7.2,5,6.4,2.3,3.9,6.6,4.5,4.5
NA,FALSE,"Uridine 5'-diphosphate","C9 H14 N2 O12 P2","No match","No results","Partial match","Full match",-0.00107,-2.66,404.00112,405.00851,14.494,575411.881614749,0,NA,NA,NA,"Single match found","No MS2","[M+H]+1",63670.3001250864,84842.1941492992,95015.8479820181,87026.5703845011,72942.2460367155,574544.023485267,75446.9286678564,39757.9825182361,72438.4429488967,30605.9263692103,70277.2645539196,346625.607359549,474672.332170556,51055.8827940506,575411.881614749,60152.5559885679,234735.170198998,362377.462859635,56349.3273098065,80076.7492838766,59658.5120137737,63376.4241079662,63670.3001250864,84842.1941492992,95015.8479820181,87026.5703845011,72942.2460367155,574544.023485267,75446.9286678564,39757.9825182361,72438.4429488967,30605.9263692103,70277.2645539196,346625.607359549,474672.332170556,51055.8827940506,575411.881614749,60152.5559885679,234735.170198998,362377.462859635,56349.3273098065,80076.7492838766,59658.5120137737,63376.4241079662,1.6,4.9,3.6,3.3,3.8,4.5,6.5,4.3,3.8,2.2,1.1,7.7,7.7,3.3,7.2,3.3,5.8,2.3,1.6,4.3,3.8,4.3
NA,FALSE,"Uracil","C4 H4 N2 O2","Full match","No results","Full match","No results",0.00018,1.64,112.02746,113.03474,7.612,3883128.38059445,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",1054952.65363641,407263.385007614,2547188.70138566,653834.072385871,482228.456225024,1026768.96075125,818011.918118927,417392.288114308,1755906.54777945,1092989.53451743,624983.634784741,202095.665953413,605301.91450042,924994.833117374,552503.380260459,570683.768910105,3883128.38059445,461529.484456708,746792.417445768,689922.102454551,1398770.58411617,840920.759156546,1054952.65363641,407263.385007614,2547188.70138566,653834.072385871,482228.456225024,1026768.96075125,818011.918118927,417392.288114308,1755906.54777945,1092989.53451743,624983.634784741,202095.665953413,605301.91450042,924994.833117374,552503.380260459,570683.768910105,3883128.38059445,461529.484456708,746792.417445768,689922.102454551,1398770.58411617,840920.759156546,5.3,5,7.5,4.5,4.5,5.9,2.6,2.3,6.4,6.4,4.5,2.5,3.4,4.8,3.4,2.8,6.7,3.4,3.9,3.9,4.8,4.8
NA,FALSE,"Uracil","C4 H4 N2 O2","Full match","No results","Full match","Full match",0.00015,1.37,112.02743,113.03471,5.085,897574.337368661,0,NA,NA,NA,"Single match found","No MS2","[M+H]+1",343201.431787432,300362.329826837,730799.538608598,217243.744493592,384556.143934885,691507.838722532,464183.788631518,212115.885921284,771344.308607784,460387.245466446,897574.337368661,288155.203424876,206232.472031309,515503.777817732,644469.349117321,530538.388785452,659221.057621575,369046.865778106,287065.91421563,312957.889952032,537377.186424583,381785.088671661,343201.431787432,300362.329826837,730799.538608598,217243.744493592,384556.143934885,691507.838722532,464183.788631518,212115.885921284,771344.308607784,460387.245466446,897574.337368661,288155.203424876,206232.472031309,515503.777817732,644469.349117321,530538.388785452,659221.057621575,369046.865778106,287065.91421563,312957.889952032,537377.186424583,381785.088671661,5.5,5,6.6,3,5,6.1,1.7,2.5,5.9,5,7,2.8,3.6,5,5,6.1,5.5,5,4.5,3.4,5,5.5
NA,FALSE,"undecylenoyl glycine isomer","C13 H23 N O3","Full match","No results","Partial match","Full match",-0.00052,-2.14,241.16728,242.17455,1.045,850931.424976974,0,NA,NA,NA,"Multiple matches found","No MS2","[M+H]+1",405433.89718812,146136.961946254,279572.837897853,320421.273966434,305260.834544378,680019.406221308,850931.424976974,220110.754442299,175120.144236041,267417.604047953,311735.145716756,622279.853435803,303624.225399993,510557.284897744,269670.355933173,286527.162201334,265794.683936114,287885.730108046,319934.045844529,327864.606575033,307441.752043436,321297.679036685,405433.89718812,146136.961946254,279572.837897853,320421.273966434,305260.834544378,680019.406221308,850931.424976974,220110.754442299,175120.144236041,267417.604047953,311735.145716756,622279.853435803,303624.225399993,510557.284897744,269670.355933173,286527.162201334,265794.683936114,287885.730108046,319934.045844529,327864.606575033,307441.752043436,321297.679036685,1.7,3.6,5,3.9,NA,5,1,6.8,0.9,7.4,7.2,3.9,7.2,5,5.8,7.2,0.9,4.5,6.1,2.8,4.5,8.8
NA,FALSE,"tuaminoheptane","C7 H17 N","Full match","No results","Full match","No results",4e-05,0.31,115.13614,116.14341,1.05,677758.272740144,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",126341.937860148,100057.5823253,98763.7398820036,97134.163516879,98721.3770082775,143634.487699443,190876.965222259,357232.507830345,119419.722737509,173288.892246052,229425.379193619,105201.239391533,353178.307203458,235003.573917212,248436.093637414,241036.848268615,218841.116592087,290291.729319682,363205.232157707,373831.056771442,453795.243214314,677758.272740144,126341.937860148,100057.5823253,98763.7398820036,97134.163516879,98721.3770082775,143634.487699443,190876.965222259,357232.507830345,119419.722737509,173288.892246052,229425.379193619,105201.239391533,353178.307203458,235003.573917212,248436.093637414,241036.848268615,218841.116592087,290291.729319682,363205.232157707,373831.056771442,453795.243214314,677758.272740144,3.6,4.1,4.1,4.7,3.6,5.2,3,8.3,4.1,7.4,6.8,6.8,6.1,7.4,5.8,7.4,3,5.5,7.2,7.2,7.7,8.3
NA,FALSE,"Tritylalcohol","C24 H29 N3 O","No match","Invalid mass","No results","No results",-18.01118,-48000.25,357.21988,358.22715,6.497,14167299.5067741,3,91.3,9.6,NA,"No matches found","DDA for preferred ion","[M+H]+1",548485.550273704,697553.15818331,1249502.72086661,1508370.28342979,386284.706896563,880039.427122133,1361108.91411972,25367.0766796921,8882463.9434299,14167299.5067741,3565906.28761991,4557757.04800378,6934368.30837326,6206461.73688441,7193767.68468389,10053108.5016671,12737765.7587138,861417.191176342,4770268.95001093,194833.575938957,1953292.98146405,3727008.74819029,548485.550273704,697553.15818331,1249502.72086661,1508370.28342979,386284.706896563,880039.427122133,1361108.91411972,25367.0766796921,8882463.9434299,14167299.5067741,3565906.28761991,4557757.04800378,6934368.30837326,6206461.73688441,7193767.68468389,10053108.5016671,12737765.7587138,861417.191176342,4770268.95001093,194833.575938957,1953292.98146405,3727008.74819029,2.3,2.3,2.1,3.7,1.2,2.1,3.2,4.3,5.1,6.2,4.6,4,4,5.1,3.5,5.7,6.2,2.6,4,1.4,3.2,4.6
NA,FALSE,"Tris(hydroxymethyl)aminomethane","C4 H11 N O3","Full match","No results","Full match","No results",6e-05,0.51,121.07396,122.08123,7.729,102331420.860323,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",7830023.4239118,15327102.9146523,102331420.860323,44322374.5977888,37582188.7730748,80546822.7066205,52315192.3048241,22436760.6329866,80382353.9384098,85140013.6851504,52694694.1304571,8530973.84530264,45186250.4086704,86958953.5852927,23489797.602935,76864820.5296014,83477468.2513754,64212589.042978,67287200.8571033,66595433.3251718,68104618.8707379,79273747.702475,7830023.4239118,15327102.9146523,102331420.860323,44322374.5977888,37582188.7730748,80546822.7066205,52315192.3048241,22436760.6329866,80382353.9384098,85140013.6851504,52694694.1304571,8530973.84530264,45186250.4086704,86958953.5852927,23489797.602935,76864820.5296014,83477468.2513754,64212589.042978,67287200.8571033,66595433.3251718,68104618.8707379,79273747.702475,1.3,5.1,4,4,2.4,5.1,4,1.3,4.6,5.1,3.5,2.9,2.9,5.1,4,4,5.7,3.5,3.5,3.5,2.4,5.7
NA,FALSE,"Tris(hydroxymethyl)aminomethane","C4 H11 N O3","Full match","No results","Full match","No results",0.00012,0.97,121.07401,122.08129,3.564,6966613.06958195,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",2546145.22449967,3883947.31836918,6966613.06958195,6472848.18089396,3037536.77224949,5714941.74986259,1590704.02247801,1154164.12484959,6068179.84402568,6467789.5153936,3555503.74503973,180427.457918194,1950601.91169139,6529981.07654566,3628425.63801025,6735793.64920281,1253395.50979099,6105029.6689861,1946801.96572948,4746394.618524,4946043.40972365,6367445.19767335,2546145.22449967,3883947.31836918,6966613.06958195,6472848.18089396,3037536.77224949,5714941.74986259,1590704.02247801,1154164.12484959,6068179.84402568,6467789.5153936,3555503.74503973,180427.457918194,1950601.91169139,6529981.07654566,3628425.63801025,6735793.64920281,1253395.50979099,6105029.6689861,1946801.96572948,4746394.618524,4946043.40972365,6367445.19767335,3.7,1.8,5.1,4.6,1.8,4,4.8,2.6,3.5,2.9,1.8,2,5.3,4.6,4,3.5,5.3,4,2.6,3.5,2.9,4
NA,FALSE,"Tris(hydroxymethyl)aminomethane","C4 H11 N O3","Full match","No results","Full match","No results",8e-05,0.66,121.07397,122.08125,12.676,10198084.9891262,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",7011204.15212453,7316419.55793739,7477831.94963922,3499295.72769599,6360284.696283,7284874.19824607,8097917.5162402,3718587.20522034,6357653.98822427,8061380.75285347,5013403.44112408,5568006.89210397,4453972.71536623,7215947.70019921,5152507.77904399,10198084.9891262,7270698.78614744,8253441.45667133,7661117.04416829,7138107.3805407,7356322.56083735,6976851.6723931,7011204.15212453,7316419.55793739,7477831.94963922,3499295.72769599,6360284.696283,7284874.19824607,8097917.5162402,3718587.20522034,6357653.98822427,8061380.75285347,5013403.44112408,5568006.89210397,4453972.71536623,7215947.70019921,5152507.77904399,10198084.9891262,7270698.78614744,8253441.45667133,7661117.04416829,7138107.3805407,7356322.56083735,6976851.6723931,3.5,3.5,4,5.1,3.5,2.4,3.5,2.4,1.8,2.4,1.8,1.3,2.4,3.5,2.4,2.9,2.4,2.9,7.3,2.4,2.4,2.9
NA,FALSE,"Tris(hydroxymethyl)aminomethane","C4 H11 N O3","Full match","Invalid mass","Full match","No results",4e-05,0.3,121.07393,122.0812,15.098,8953504.4211635,2,NA,NA,66.1,"No matches found","DDA for preferred ion","[M+H]+1",3025796.85849609,2849647.97344103,2788954.51648102,2157169.61233665,1369207.6705354,639225.977251176,916710.082360702,4545551.85215131,5622373.4638726,3463301.22977114,5250739.64960009,6676722.48951199,4590916.87464814,8953504.4211635,3493490.34460641,3740702.38403468,6457438.81809507,6403227.98042914,5064579.58687769,8236495.73126954,3136116.08463041,4029475.56791753,3025796.85849609,2849647.97344103,2788954.51648102,2157169.61233665,1369207.6705354,639225.977251176,916710.082360702,4545551.85215131,5622373.4638726,3463301.22977114,5250739.64960009,6676722.48951199,4590916.87464814,8953504.4211635,3493490.34460641,3740702.38403468,6457438.81809507,6403227.98042914,5064579.58687769,8236495.73126954,3136116.08463041,4029475.56791753,1.3,1.8,1,1.5,1,1.2,1.5,1.3,3.5,1.3,2.4,1.8,1.8,1.8,1.3,1.3,2.9,2.9,2.4,2.4,1.3,1.3
NA,FALSE,"Trimethylaminoacetone","C6 H13 N O","Full match","No results","Partial match","Full match",0.00016,1.39,115.09987,116.10715,10.792,1718611.27453661,0,NA,NA,NA,"Single match found","No MS2","[M+H]+1",626416.451470171,511598.298941,411031.716857867,833011.910983284,465331.789753747,948674.695112091,613574.086218985,738406.193181716,903854.976610614,1181182.17666878,468097.23842505,715997.327348995,568257.772915596,947308.79086957,1718611.27453661,790002.917277721,1535944.88395935,670801.22629204,644671.999327293,653466.597856491,897767.399007612,576981.265723908,626416.451470171,511598.298941,411031.716857867,833011.910983284,465331.789753747,948674.695112091,613574.086218985,738406.193181716,903854.976610614,1181182.17666878,468097.23842505,715997.327348995,568257.772915596,947308.79086957,1718611.27453661,790002.917277721,1535944.88395935,670801.22629204,644671.999327293,653466.597856491,897767.399007612,576981.265723908,6.1,3.4,4.5,6.4,2.3,5.3,2.8,5,5.9,6.4,3.4,5.5,6.6,6.4,7.5,5.9,8,5.5,7.2,5.5,6.4,3.9
NA,FALSE,"Trimethylamine N-oxide","C3 H9 N O","Full match","No results","Full match","Full match",0.00048,6.45,75.0689,76.07618,13.887,97442899.6180101,0,NA,NA,NA,"Single match found","DDA for preferred ion","[M+H]+1",8286757.22203641,14816461.7604791,12553311.562391,9804616.03070247,20818860.9012618,20454133.4058667,21505253.6372073,29584974.9619194,47608811.7374805,38256450.6198129,48135768.7760472,36960145.2259065,44262870.313973,38595678.1857458,95916766.7835755,47106817.7140021,97442899.6180101,43666905.5755347,35986908.4072548,37537067.474643,38513834.6370362,31594160.8687098,8286757.22203641,14816461.7604791,12553311.562391,9804616.03070247,20818860.9012618,20454133.4058667,21505253.6372073,29584974.9619194,47608811.7374805,38256450.6198129,48135768.7760472,36960145.2259065,44262870.313973,38595678.1857458,95916766.7835755,47106817.7140021,97442899.6180101,43666905.5755347,35986908.4072548,37537067.474643,38513834.6370362,31594160.8687098,8.4,8.4,8.9,8.4,6.7,8.4,8.9,8.4,8.4,8.9,7.3,8.4,8.9,8.4,8.4,8.4,8.9,8.9,8.4,8.4,8.4,8.9
NA,FALSE,"trimethoprim impurity b isomer","C14 H16 N4 O4","Not the top hit","No results","No match","Full match",0.00297,9.77,304.12013,305.1274,1.987,6022097.31956357,0,NA,NA,NA,"Single match found","DDA for preferred ion","[M+H]+1",13754.7519614569,12342.2093125505,750403.848352542,45893.6476264736,120936.785794239,761448.156477782,27729.622015167,478514.223130848,58152.9063031201,23896.9562507979,728365.064764457,41867.5350005581,192190.127518908,282078.83876703,35946.2788315259,313350.367350464,6022097.31956357,203731.620638589,754384.617086953,85019.2981061221,418348.822933109,343335.862607011,13754.7519614569,12342.2093125505,750403.848352542,45893.6476264736,120936.785794239,761448.156477782,27729.622015167,478514.223130848,58152.9063031201,23896.9562507979,728365.064764457,41867.5350005581,192190.127518908,282078.83876703,35946.2788315259,313350.367350464,6022097.31956357,203731.620638589,754384.617086953,85019.2981061221,418348.822933109,343335.862607011,2.7,6.5,8.6,NA,6.3,7.5,3.3,7.2,6.5,4.9,8.3,6.5,7.9,7.2,6.5,8.3,6.7,7.4,5.9,3.8,8.3,8.3
NA,FALSE,"trimethoprim impurity b isomer","C14 H16 N4 O4","No match","No results","No match","Full match",0.003,9.86,304.12015,305.12743,2.133,2408282.57431341,0,NA,NA,NA,"Single match found","No MS2","[M+H]+1",7694.66217339051,9467.90065681278,199359.108850027,85534.2993350397,28053.2939097422,183342.680969776,13034.7680152126,88080.0589080701,14502.2040548534,23896.9562507979,196013.32604043,41867.5350005581,89880.8670425939,88817.3877749468,35946.2788315259,120368.190038767,2408282.57431341,95854.7304905706,287487.012906283,40079.3519453413,125358.696169653,124332.703183689,7694.66217339051,9467.90065681278,199359.108850027,85534.2993350397,28053.2939097422,183342.680969776,13034.7680152126,88080.0589080701,14502.2040548534,23896.9562507979,196013.32604043,41867.5350005581,89880.8670425939,88817.3877749468,35946.2788315259,120368.190038767,2408282.57431341,95854.7304905706,287487.012906283,40079.3519453413,125358.696169653,124332.703183689,1.1,6.5,4.7,NA,2.7,2.5,NA,6,2.2,4.9,3.6,6.5,1.6,2.7,6.5,2.5,5.9,3.6,2.3,NA,6.3,3.6
NA,FALSE,"TRILAURYLAMINE","C36 H75 N","Full match","No results","Full match","No results",-0.00083,-1.59,521.58912,522.5964,8.241,311393.018873709,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",140507.49892725,171488.154133474,183984.186665758,184150.582363652,202895.709010408,310257.238553053,123696.362714612,62864.7559719102,261283.442519844,274149.590157653,217352.656519683,201743.22354693,114240.975560465,311393.018873709,212998.529019396,282427.167458255,237698.106357839,238863.905667252,234197.775634107,252407.485624683,167289.956637022,274464.932080659,140507.49892725,171488.154133474,183984.186665758,184150.582363652,202895.709010408,310257.238553053,123696.362714612,62864.7559719102,261283.442519844,274149.590157653,217352.656519683,201743.22354693,114240.975560465,311393.018873709,212998.529019396,282427.167458255,237698.106357839,238863.905667252,234197.775634107,252407.485624683,167289.956637022,274464.932080659,6.3,7.4,5.8,5.8,6.8,5.5,3,2.7,5.8,7.7,5.8,4.7,5.8,6.1,5.2,6.6,5.8,6.3,6.3,6.3,6.8,6.1
NA,FALSE,"Triethylene glycol monomethyl ether","C7 H16 O4","Full match","No results","Full match","No results",0.00117,7.14,164.10603,165.11333,1.371,4035402.24153759,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",8419.40735761636,312245.721293578,1375815.4597404,430982.625670159,25298.6282055457,97974.7461565317,382029.549684632,12742.8305075151,8110.5381498398,9223.7276553266,82188.7302814569,2568482.26529068,4035402.24153759,26075.7045561513,176178.57140388,5940.57861571296,333409.525151113,208667.150346745,61748.006489178,295360.58652782,409324.011814967,4424.8612062312,8419.40735761636,312245.721293578,1375815.4597404,430982.625670159,25298.6282055457,97974.7461565317,382029.549684632,12742.8305075151,8110.5381498398,9223.7276553266,82188.7302814569,2568482.26529068,4035402.24153759,26075.7045561513,176178.57140388,5940.57861571296,333409.525151113,208667.150346745,61748.006489178,295360.58652782,409324.011814967,4424.8612062312,5.4,3.4,2.6,3.9,NA,2.5,4.5,3.8,4.3,3.3,7.1,2.1,2.4,NA,6.8,2.7,2.8,6.8,2.7,7.2,7.2,NA
