"tissue","raw.file","sequence.id","ion.mode","sample","cohort","timepoint","name","formula","medrt","medmz","ion.count"
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M15_pv_pos","posi","3M15","3","pv","L-Leucine","C6H13NO2",9.95,133.10022,4384931.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M15_pv_pos","posi","3M15","3","pv","L-Proline","C5H9NO2",12.675,117.074074,16147347
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M15_pv_pos","posi","3M15","3","pv","Valine-C13N15","C5H11NO2",11.912,124.099861,680307.69
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M15_sys_sac_pos","posi","3M15","3","sys_sac","D-Tryptophan","C11H12N2O2",9.524,206.101288,1979794
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M15_sys_sac_pos","posi","3M15","3","sys_sac","L-Glutamine","C5H10N2O3",14.493,148.073563,10711276
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M15_sys_sac_pos","posi","3M15","3","sys_sac","L-Isoleucine","C6H13NO2",10.493,133.105255,1198118.88
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M15_sys_sac_pos","posi","3M15","3","sys_sac","L-Leucine","C6H13NO2",9.95,133.10022,2028492.38
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M15_sys_sac_pos","posi","3M15","3","sys_sac","L-Proline","C5H9NO2",12.675,117.074074,7457025.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M15_sys_sac_pos","posi","3M15","3","sys_sac","Valine-C13N15","C5H11NO2",11.912,124.099861,555582.56
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M16_pv_pos","posi","3M16","3","pv","D-Tryptophan","C11H12N2O2",9.524,206.101288,1832574.12
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M16_pv_pos","posi","3M16","3","pv","L-Glutamine","C5H10N2O3",14.493,148.073563,3388056.75
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M16_pv_pos","posi","3M16","3","pv","L-Isoleucine","C6H13NO2",10.493,133.105255,3219433
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M16_pv_pos","posi","3M16","3","pv","L-Leucine","C6H13NO2",9.95,133.10022,4938857.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M16_pv_pos","posi","3M16","3","pv","L-Proline","C5H9NO2",12.675,117.074074,12627472
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M16_pv_pos","posi","3M16","3","pv","Valine-C13N15","C5H11NO2",11.912,124.099861,638218.94
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M17_pv_pos","posi","3M17","3","pv","D-Tryptophan","C11H12N2O2",9.524,206.101288,921475.94
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M17_pv_pos","posi","3M17","3","pv","L-Glutamine","C5H10N2O3",14.493,148.073563,3765558
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M17_pv_pos","posi","3M17","3","pv","L-Isoleucine","C6H13NO2",10.493,133.105255,2108913.25
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M17_pv_pos","posi","3M17","3","pv","L-Leucine","C6H13NO2",9.95,133.10022,3945671
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M17_pv_pos","posi","3M17","3","pv","L-Proline","C5H9NO2",12.675,117.074074,12603579
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M17_pv_pos","posi","3M17","3","pv","Valine-C13N15","C5H11NO2",11.912,124.099861,625222.06
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M17_sys_sac_pos","posi","3M17","3","sys_sac","D-Tryptophan","C11H12N2O2",9.524,206.101288,3791898.75
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M17_sys_sac_pos","posi","3M17","3","sys_sac","L-Glutamine","C5H10N2O3",14.493,148.073563,10097581
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M17_sys_sac_pos","posi","3M17","3","sys_sac","L-Isoleucine","C6H13NO2",10.493,133.105255,2488417.75
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M17_sys_sac_pos","posi","3M17","3","sys_sac","L-Leucine","C6H13NO2",9.95,133.10022,4389493.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M17_sys_sac_pos","posi","3M17","3","sys_sac","L-Proline","C5H9NO2",12.675,117.074074,13090984
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M17_sys_sac_pos","posi","3M17","3","sys_sac","Valine-C13N15","C5H11NO2",11.912,124.099861,574174.06
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M18_pv_pos","posi","3M18","3","pv","D-Tryptophan","C11H12N2O2",9.524,206.101288,1035500
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M18_pv_pos","posi","3M18","3","pv","L-Glutamine","C5H10N2O3",14.493,148.073563,6547439.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M18_pv_pos","posi","3M18","3","pv","L-Isoleucine","C6H13NO2",10.493,133.105255,2952785.25
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M18_pv_pos","posi","3M18","3","pv","L-Leucine","C6H13NO2",9.95,133.10022,4552875.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M18_pv_pos","posi","3M18","3","pv","L-Proline","C5H9NO2",12.675,117.074074,18108894
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M18_pv_pos","posi","3M18","3","pv","Valine-C13N15","C5H11NO2",11.912,124.099861,689753.19
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M18_sys_sac_pos","posi","3M18","3","sys_sac","D-Tryptophan","C11H12N2O2",9.524,206.101288,2399236.75
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M18_sys_sac_pos","posi","3M18","3","sys_sac","L-Glutamine","C5H10N2O3",14.493,148.073563,7358726
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M18_sys_sac_pos","posi","3M18","3","sys_sac","L-Isoleucine","C6H13NO2",10.493,133.105255,1874243.62
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M18_sys_sac_pos","posi","3M18","3","sys_sac","L-Leucine","C6H13NO2",9.95,133.10022,3512629.25
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M18_sys_sac_pos","posi","3M18","3","sys_sac","L-Proline","C5H9NO2",12.675,117.074074,9189123
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M18_sys_sac_pos","posi","3M18","3","sys_sac","Valine-C13N15","C5H11NO2",11.912,124.099861,616704.81
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M1_pv_pos","posi","3M1","3","pv","D-Tryptophan","C11H12N2O2",9.524,206.101288,1444680
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M1_pv_pos","posi","3M1","3","pv","L-Glutamine","C5H10N2O3",14.493,148.073563,7475334.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M1_pv_pos","posi","3M1","3","pv","L-Isoleucine","C6H13NO2",10.493,133.105255,2833559
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M1_pv_pos","posi","3M1","3","pv","L-Leucine","C6H13NO2",9.95,133.10022,4026702.75
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M1_pv_pos","posi","3M1","3","pv","L-Proline","C5H9NO2",12.675,117.074074,18453326
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M1_pv_pos","posi","3M1","3","pv","Valine-C13N15","C5H11NO2",11.912,124.099861,628456.69
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M1_sys_sac_pos","posi","3M1","3","sys_sac","D-Tryptophan","C11H12N2O2",9.524,206.101288,3214505.25
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M1_sys_sac_pos","posi","3M1","3","sys_sac","L-Glutamine","C5H10N2O3",14.493,148.073563,10742077
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M1_sys_sac_pos","posi","3M1","3","sys_sac","L-Isoleucine","C6H13NO2",10.493,133.105255,2528984
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M1_sys_sac_pos","posi","3M1","3","sys_sac","L-Leucine","C6H13NO2",9.95,133.10022,4981861.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M1_sys_sac_pos","posi","3M1","3","sys_sac","L-Proline","C5H9NO2",12.675,117.074074,12592611
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M1_sys_sac_pos","posi","3M1","3","sys_sac","Valine-C13N15","C5H11NO2",11.912,124.099861,595531.56
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M21_pv_pos","posi","3M21","3","pv","D-Tryptophan","C11H12N2O2",9.524,206.101288,1598665.12
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M21_pv_pos","posi","3M21","3","pv","L-Glutamine","C5H10N2O3",14.493,148.073563,6106381.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M21_pv_pos","posi","3M21","3","pv","L-Isoleucine","C6H13NO2",10.493,133.105255,3154858
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M21_pv_pos","posi","3M21","3","pv","L-Leucine","C6H13NO2",9.95,133.10022,4847226.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M21_pv_pos","posi","3M21","3","pv","L-Proline","C5H9NO2",12.675,117.074074,12153305
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M21_pv_pos","posi","3M21","3","pv","Valine-C13N15","C5H11NO2",11.912,124.099861,696616.44
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M21_sys_sac_pos","posi","3M21","3","sys_sac","D-Tryptophan","C11H12N2O2",9.524,206.101288,2785455.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M21_sys_sac_pos","posi","3M21","3","sys_sac","L-Glutamine","C5H10N2O3",14.493,148.073563,14483997
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M21_sys_sac_pos","posi","3M21","3","sys_sac","L-Isoleucine","C6H13NO2",10.493,133.105255,4228868.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M21_sys_sac_pos","posi","3M21","3","sys_sac","L-Leucine","C6H13NO2",9.95,133.10022,7814577.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M21_sys_sac_pos","posi","3M21","3","sys_sac","L-Proline","C5H9NO2",12.675,117.074074,22581736
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M21_sys_sac_pos","posi","3M21","3","sys_sac","Valine-C13N15","C5H11NO2",11.912,124.099861,638770.12
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M26_pv_pos","posi","3M26","3","pv","D-Tryptophan","C11H12N2O2",9.524,206.101288,1583834.62
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M26_pv_pos","posi","3M26","3","pv","L-Glutamine","C5H10N2O3",14.493,148.073563,6359581.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M26_pv_pos","posi","3M26","3","pv","L-Isoleucine","C6H13NO2",10.493,133.105255,3953026.25
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M26_pv_pos","posi","3M26","3","pv","L-Leucine","C6H13NO2",9.95,133.10022,6310478.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M26_pv_pos","posi","3M26","3","pv","L-Proline","C5H9NO2",12.675,117.074074,21065292
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M26_pv_pos","posi","3M26","3","pv","Valine-C13N15","C5H11NO2",11.912,124.099861,718706.94
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M26_sys_sac_pos","posi","3M26","3","sys_sac","D-Tryptophan","C11H12N2O2",9.524,206.101288,1895832.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M26_sys_sac_pos","posi","3M26","3","sys_sac","L-Glutamine","C5H10N2O3",14.493,148.073563,11738820
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M26_sys_sac_pos","posi","3M26","3","sys_sac","L-Isoleucine","C6H13NO2",10.493,133.105255,2352706.75
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M26_sys_sac_pos","posi","3M26","3","sys_sac","L-Leucine","C6H13NO2",9.95,133.10022,4839992
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M26_sys_sac_pos","posi","3M26","3","sys_sac","L-Proline","C5H9NO2",12.675,117.074074,11208691
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M26_sys_sac_pos","posi","3M26","3","sys_sac","Valine-C13N15","C5H11NO2",11.912,124.099861,612499.56
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M27_pv_pos","posi","3M27","3","pv","D-Tryptophan","C11H12N2O2",9.524,206.101288,311242.84
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M27_pv_pos","posi","3M27","3","pv","L-Glutamine","C5H10N2O3",14.493,148.073563,630267.94
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M27_pv_pos","posi","3M27","3","pv","L-Isoleucine","C6H13NO2",10.493,133.105255,1483303.38
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M27_pv_pos","posi","3M27","3","pv","L-Leucine","C6H13NO2",9.95,133.10022,1083164.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M27_pv_pos","posi","3M27","3","pv","L-Proline","C5H9NO2",12.675,117.074074,8121184.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M27_pv_pos","posi","3M27","3","pv","Valine-C13N15","C5H11NO2",11.912,124.099861,588768.75
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M27_sys_sac_pos","posi","3M27","3","sys_sac","D-Tryptophan","C11H12N2O2",9.524,206.101288,2024230
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M27_sys_sac_pos","posi","3M27","3","sys_sac","L-Glutamine","C5H10N2O3",14.493,148.073563,4961908
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M27_sys_sac_pos","posi","3M27","3","sys_sac","L-Isoleucine","C6H13NO2",10.493,133.105255,2255737.75
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M27_sys_sac_pos","posi","3M27","3","sys_sac","L-Leucine","C6H13NO2",9.95,133.10022,4134161.25
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M27_sys_sac_pos","posi","3M27","3","sys_sac","L-Proline","C5H9NO2",12.675,117.074074,8742627
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M27_sys_sac_pos","posi","3M27","3","sys_sac","Valine-C13N15","C5H11NO2",11.912,124.099861,735028.31
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M28_pv_pos","posi","3M28","3","pv","D-Tryptophan","C11H12N2O2",9.524,206.101288,1188133.12
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M28_pv_pos","posi","3M28","3","pv","L-Glutamine","C5H10N2O3",14.493,148.073563,6722480
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M28_pv_pos","posi","3M28","3","pv","L-Isoleucine","C6H13NO2",10.493,133.105255,2477623
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M28_pv_pos","posi","3M28","3","pv","L-Leucine","C6H13NO2",9.95,133.10022,3798152.75
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M28_pv_pos","posi","3M28","3","pv","L-Proline","C5H9NO2",12.675,117.074074,12212360
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M28_pv_pos","posi","3M28","3","pv","Valine-C13N15","C5H11NO2",11.912,124.099861,683793.44
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M28_sys_sac_pos","posi","3M28","3","sys_sac","D-Tryptophan","C11H12N2O2",9.524,206.101288,1578490.62
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M28_sys_sac_pos","posi","3M28","3","sys_sac","L-Glutamine","C5H10N2O3",14.493,148.073563,12803127
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M28_sys_sac_pos","posi","3M28","3","sys_sac","L-Isoleucine","C6H13NO2",10.493,133.105255,1804937
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M28_sys_sac_pos","posi","3M28","3","sys_sac","L-Leucine","C6H13NO2",9.95,133.10022,3812785.75
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M28_sys_sac_pos","posi","3M28","3","sys_sac","L-Proline","C5H9NO2",12.675,117.074074,8026820
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M28_sys_sac_pos","posi","3M28","3","sys_sac","Valine-C13N15","C5H11NO2",11.912,124.099861,724929.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M31_pv_pos","posi","3M31","3","pv","D-Tryptophan","C11H12N2O2",9.524,206.101288,971068.69
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M31_pv_pos","posi","3M31","3","pv","L-Glutamine","C5H10N2O3",14.493,148.073563,4851338
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M31_pv_pos","posi","3M31","3","pv","L-Isoleucine","C6H13NO2",10.493,133.105255,3089883
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M31_pv_pos","posi","3M31","3","pv","L-Leucine","C6H13NO2",9.95,133.10022,4874794.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M31_pv_pos","posi","3M31","3","pv","L-Proline","C5H9NO2",12.675,117.074074,15217084
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M31_pv_pos","posi","3M31","3","pv","Valine-C13N15","C5H11NO2",11.912,124.099861,723000.06
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M31_sys_sac_pos","posi","3M31","3","sys_sac","D-Tryptophan","C11H12N2O2",9.524,206.101288,1122200.38
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M31_sys_sac_pos","posi","3M31","3","sys_sac","L-Glutamine","C5H10N2O3",14.493,148.073563,2262272.25
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M31_sys_sac_pos","posi","3M31","3","sys_sac","L-Isoleucine","C6H13NO2",10.493,133.105255,1542167.12
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M31_sys_sac_pos","posi","3M31","3","sys_sac","L-Leucine","C6H13NO2",9.95,133.10022,2575329.75
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M31_sys_sac_pos","posi","3M31","3","sys_sac","L-Proline","C5H9NO2",12.675,117.074074,6221629.5
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M31_sys_sac_pos","posi","3M31","3","sys_sac","Valine-C13N15","C5H11NO2",11.912,124.099861,622373.31
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M33_pv_pos","posi","3M33","3","pv","D-Tryptophan","C11H12N2O2",9.524,206.101288,816980.31
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M33_pv_pos","posi","3M33","3","pv","L-Glutamine","C5H10N2O3",14.493,148.073563,1340174.38
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M33_pv_pos","posi","3M33","3","pv","L-Isoleucine","C6H13NO2",10.493,133.105255,2563438
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M33_pv_pos","posi","3M33","3","pv","L-Leucine","C6H13NO2",9.95,133.10022,3116698.25
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M33_pv_pos","posi","3M33","3","pv","L-Proline","C5H9NO2",12.675,117.074074,12096936
"Serum","0100 and 0200 STD Compound List and Valine positive.csv","3M33_pv_pos","posi","3M33","3","pv","Valine-C13N15","C5H11NO2",11.912,124.099861,732030.56
