metabolite_tissue,metabolite,hormone,n_group__Old CD,n_group__Old ID,n_group__Young CD,centroid_metabolite__Old CD,centroid_metabolite__Old ID,centroid_metabolite__Young CD,centroid_hormone__Old CD,centroid_hormone__Old ID,centroid_hormone__Young CD,mean_metabolite__Old CD,mean_metabolite__Old ID,mean_metabolite__Young CD,mean_hormone__Old CD,mean_hormone__Old ID,mean_hormone__Young CD,distance_young_cd_to_old_id,distance_young_cd_to_old_cd,distance_old_id_to_old_cd,young_cd_closer_to_old_id,old_cd_most_separated,clustering_score,correlation_method,n,n_unique_samples,n_before_outlier_filter,n_outlier_removed,removed_samples,removed_for_metabolite,removed_for_hormone,n_cd,n_id,n_old_cd,n_old_id,correlation,p_value,p_adj_bh,old_diet_stratifying,all_diet_stratifying,old_diet_metabolite_cohens_d,old_diet_hormone_cohens_d,all_diet_metabolite_cohens_d,all_diet_hormone_cohens_d,metabolite_min,metabolite_max,hormone_min,hormone_max
Liver,Adenosine,GLP-1,3,4,5,0.7502261140447806,-0.7511891721714361,0.15081566931028054,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,109119734.78985916,69970527.13075484,90492128.9607517,148.54000000000002,228.4175,113.734,1.5514406166497376,0.7113766154621942,1.7398886667420843,FALSE,FALSE,0.4585264868199585,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,-0.6596494766032159,0.01960130105128564,0.7750983613242952,TRUE,TRUE,-1.5777164604788974,0.7707687524700032,-1.196737659488282,1.277845624706336,47645631.2677416,126596662.81765,52.35,354.34
Liver,1-Octen-3-yl glucoside,Glucagon,3,4,5,-0.5391604945839684,0.7512330456442002,-0.277490139764986,-0.2556283154777509,0.024579540957604992,0.1337133565205664,23089.311346951832,31880.0088852109,24988.57509270036,224.83333333333334,267.6975,284.392,1.0344958104785895,0.46910373281987156,1.3204665582553325,FALSE,FALSE,0.45346122049817655,pearson,12,12,13,1,2M26,2M26,N/A,8,4,3,4,0.6249121536294405,0.02980621803035462,0.8053673965337975,TRUE,TRUE,1.53314058242296,0.5554877620462959,1.3303993860543093,0.03515930279436215,20239.2393740972,36721.4851902576,88.58,661.43
Liver,asn-phe,GLP-1,3,4,5,0.06879602466894502,1.0007331135898054,-0.8418641056732024,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,210929.413894807,313867.12560787075,148857.67776980472,148.54000000000002,228.4175,113.734,2.233499443780954,0.9879603639642697,1.281199222868993,FALSE,FALSE,0.44233741213376454,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6312912868284134,0.02769606778857894,0.8053673965337975,TRUE,TRUE,1.637117154182025,0.7707687524700032,2.441339635062198,1.277845624706336,93799.4120420947,399851.062285016,52.35,354.34
Muscle,Tiformin,GLP-1,3,4,5,-0.07805344321447748,-0.8649383374257021,0.738782735869247,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,3771987.3108775904,1009751.5322905427,4944690.721175294,148.54000000000002,228.4175,113.734,2.040900912309161,0.9022112564304071,1.1798951426765152,FALSE,FALSE,0.44206519336091016,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,-0.6892464196269373,0.01315595018645833,0.7718346777285694,TRUE,TRUE,-1.235174344763184,0.7707687524700032,-2.0374154046626893,1.277845624706336,360067.708574422,7342480.5867925,52.35,354.34
Liver,thr-arg,GLP-1,3,4,5,0.024269818521447033,1.0340533637701106,-0.8418045821289709,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,800760.8737001204,1232849.6070468216,581261.8216524294,148.54000000000002,228.4175,113.734,2.261017091073569,0.9470209476202816,1.338890405981305,FALSE,FALSE,0.4188473193586609,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.5942965288913721,0.04156845410207063,0.8342054032317431,TRUE,TRUE,1.803015635174868,0.7707687524700032,2.628706795882166,1.277845624706336,373940.027570502,1584283.46042188,52.35,354.34
Liver,arg-gln,GLP-1,3,4,5,-0.02787824069602683,1.066923883275343,-0.836812162202657,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,394661.0441490003,798013.4703587717,254250.94959036278,148.54000000000002,228.4175,113.734,2.2841992434519094,0.8950630688022662,1.4041212204172564,FALSE,FALSE,0.39184982280689146,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6499153521654749,0.0221529258436531,0.7876744772888639,TRUE,TRUE,2.013640428565973,0.7707687524700032,2.8560425114796395,1.277845624706336,152492.9840827,1067157.76677445,52.35,354.34
Liver,4-Pyridoxic acid,GLP-1,3,4,5,-0.028211029003369803,1.0383301118626242,-0.8137374720880767,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,250348.29938428843,534420.2013641788,102891.10517924806,148.54000000000002,228.4175,113.734,2.2413187163933306,0.8739654458586715,1.3821992317077736,FALSE,FALSE,0.38993358662753375,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6016435492100846,0.03848846990441929,0.8284645979623956,TRUE,TRUE,1.4416827750769663,0.7707687524700032,2.42872692246916,1.277845624706336,67240.3142811666,813230.766803928,52.35,354.34
Liver,7-Dehydrocholesterol,Secretin,3,4,5,-0.5312054706423203,0.6341748460532164,-0.18861659445718063,0.09346372987700705,-0.29326928184789436,0.17853718755211143,1575163.6466316413,3250836.08590998,1604171.2849236906,39.31666666666667,32.71,40.77,0.9484656552268368,0.3529938119664348,1.2278736518466393,FALSE,FALSE,0.3721735310299793,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,-0.7734533492254376,0.00316675625995176,0.6776185814384534,TRUE,TRUE,1.264036217274051,-0.34464222725767063,1.4572224355520798,-0.42963057685424855,73098.5678605151,3790011.40724107,11.69,60.26
Liver,Taurine,Glucagon,3,5,5,0.3154170902680216,-0.6305363061445993,0.4412860519837305,-0.3466213775997461,0.1731868802033664,0.03478594635648152,1941509661.9258132,1650094177.638772,2004160602.036278,224.83333333333334,306.004,284.392,1.0807210490563526,0.40163981661538656,1.0793648377934497,FALSE,FALSE,0.3716405976973283,pearson,13,13,13,0,N/A,N/A,N/A,8,5,3,5,-0.596914124536914,0.03125625387078539,0.8053673965337975,TRUE,TRUE,-1.2117411820850763,0.8177262978081293,-1.1824225573067126,0.2722258385029136,1361439116.34375,2298854829.99684,88.58,661.43
Liver,Tetracosanoic acid,GLP-1,3,4,5,-0.03231310853717658,0.7620391198314396,-0.5902434307428495,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,956174.8321496913,1432709.2851174667,800819.7421713563,148.54000000000002,228.4175,113.734,1.8498711710607758,0.6767939510709011,1.18488825367121,FALSE,FALSE,0.3658600456391813,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.8286011123391835,8.670011514705099e-4,0.5993076568054627,TRUE,TRUE,1.0671757961318848,0.7707687524700032,1.394379340185114,1.277845624706336,531323.093173502,2086885.30140973,52.35,354.34
Liver,"1-(4,7-Dihydro-5H-thieno[2,3-c]pyran-7-yl)-N-methylmethanamine",GLP-1,3,4,5,-0.041919260068634036,0.7745159904397997,-0.5944612363106556,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,659010.4809361267,964099.1846692379,531101.8285567908,148.54000000000002,228.4175,113.734,1.8621100666435992,0.6723588649516523,1.1998046629541796,FALSE,FALSE,0.36107364274312753,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6069290618285832,0.03637568571064403,0.8254855449604329,TRUE,TRUE,1.1600441425033583,0.7707687524700032,1.7241175106176478,1.277845624706336,228974.523025396,1235134.74352529,52.35,354.34
Liver,"5,6-Dihydrouridine",GLP-1,3,4,5,0.07408848977445519,-0.967712169783048,0.7297166419617794,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,157680997.12715468,114803151.63803264,196267517.8043806,148.54000000000002,228.4175,113.734,2.115329719896054,0.7593497756042341,1.363199664476291,FALSE,FALSE,0.35897466407343254,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,-0.643571438017755,0.02394087825519394,0.796407168189471,TRUE,TRUE,-1.7115506227930466,0.7707687524700032,-1.9010803527870543,1.277845624706336,77308935.8623596,227387858.896672,52.35,354.34
Muscle,Muscimol,GLP-1,3,4,5,-0.08547751229357353,1.0128945520752786,-0.7590291342840825,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,63335.077311283196,157125.51923272188,39014.12622144512,148.54000000000002,228.4175,113.734,2.1755617213068006,0.7748777937556869,1.4069065010723767,FALSE,FALSE,0.3561736659395896,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6492922195160327,0.0223240997726619,0.7885430256255713,TRUE,TRUE,1.37498816303573,0.7707687524700032,2.1384193725886753,1.277845624706336,24812.6728353159,242707.774323201,52.35,354.34
Liver,N-Methyl-D-aspartic acid,GLP-1,3,4,5,0.7582789748516408,-0.9201848470722779,0.2811804927468379,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,5616624.8236347865,3711675.70644206,4932164.506610902,148.54000000000002,228.4175,113.734,1.7425940240494229,0.6118715301403901,1.8947837640430825,FALSE,FALSE,0.3511268383203387,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,-0.6351558283566984,0.02647145800223281,0.802990002341614,TRUE,TRUE,-1.663045803900153,0.7707687524700032,-1.6231498596881395,1.277845624706336,2593214.22467201,6261680.08729002,52.35,354.34
Liver,7-Dehydrocholesterol,GLP-1,3,4,5,-0.5312054706423203,0.6341748460532164,-0.18861659445718063,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,1575163.6466316413,3250836.08590998,1604171.2849236906,148.54000000000002,228.4175,113.734,1.5067650803994748,0.5139367138621568,1.459820534694321,FALSE,FALSE,0.3410861590486962,pearson,12,12,13,1,2M33,2M33,2M33,8,4,3,4,0.721485900578551,0.00808176519935756,0.7718346777285694,TRUE,TRUE,1.264036217274051,0.7707687524700032,1.4572224355520798,1.277845624706336,73098.5678605151,3790011.40724107,52.35,354.34
Muscle,Valerylcarnitine,GLP-1,3,3,5,-0.7631923312350521,1.2018082992769858,-0.2631695808251702,-0.05783714213451735,0.784573263183481,-0.43604167262937843,1726622.7587696237,5127106.676350157,2169902.863802374,148.54000000000002,226.06666666666666,113.734,1.9068458277265203,0.6269461043935926,2.1379622936106104,FALSE,FALSE,0.32878699225573105,pearson,11,11,13,2,2M26;2M33,2M26,2M33,8,3,3,3,0.7414188878599978,0.00901715135793797,0.7718346777285694,TRUE,TRUE,2.3440027347956587,0.6695208026088053,2.9334608980377186,1.1848510171297986,846175.692281791,7046960.66926989,52.35,354.34
Liver,Gly-Leu,GLP-1,3,4,5,-0.16539865807988233,0.9779740993225796,-0.6831400846101365,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,1619418.7402574525,2645694.02783701,1097320.9562408319,148.54000000000002,228.4175,113.734,2.0863018921039482,0.6440652082788031,1.442312716904324,FALSE,FALSE,0.3087114145447523,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6866088786524803,0.0136556908304206,0.7718346777285694,TRUE,TRUE,1.5251573084381622,0.7707687524700032,2.419846466788753,1.277845624706336,645161.297144888,2961345.84480331,52.35,354.34
Liver,"5-(2-Thienyl)-3,4,7,7a-tetrahydrocyclopenta[b]pyran-6(2H)-one",GLP-1,3,4,5,0.2294452142610514,-0.9123967676652358,0.5922502855755623,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,2247833.0525270565,1692342.5501303575,2499730.264354412,148.54000000000002,228.4175,113.734,1.9640056027823032,0.5276280200493172,1.4410995186534397,FALSE,FALSE,0.268648938323727,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,-0.641482200552402,0.02455198290680278,0.8001162917927692,TRUE,TRUE,-1.1893265859541813,0.7707687524700032,-1.7068460629253497,1.277845624706336,1165569.56896774,2870875.54410334,52.35,354.34
Liver,Homocitrulline,GLP-1,3,4,5,0.26970353123732527,-1.1182314193563323,0.7327630167426714,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,1390634.5566751112,603422.0583745366,1630218.821375352,148.54000000000002,228.4175,113.734,2.2404320242764633,0.6009890971441256,1.6429632187158794,FALSE,FALSE,0.26824696783122093,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,-0.6180531928406663,0.03220163990043689,0.8053673965337975,TRUE,TRUE,-1.491516876789984,0.7707687524700032,-2.226528861777165,1.277845624706336,393725.58925547,2327872.11571454,52.35,354.34
Liver,Heptaethylene glycol,GLP-1,3,3,4,0.13036919038159467,-0.5655849330588277,0.3264118070079164,-0.1807142440051598,1.0182844242600253,-0.6281776351911488,636525.0867036156,556701.9184499846,687863.8002983353,148.54000000000002,267.13,104.2825,1.8725638834234468,0.4885245070468424,1.3863440945289933,FALSE,FALSE,0.2608853622412685,pearson,10,10,13,3,2M22;2M33;4M1,2M22;4M1,2M33,7,3,3,3,-0.7017369924857253,0.02370591008455512,0.796407168189471,TRUE,TRUE,-0.3543080132989547,1.2550142910591473,-0.6157425906202819,1.9276049599067415,233097.202033074,840265.409326271,52.35,354.34
Liver,"PC(18:2(9Z,12Z)/16:1(9Z))",GLP-1,3,3,5,-0.7497579729559899,1.3263333957657928,-0.34594525368586865,-0.07990529270035521,0.8315713958305413,-0.4509996618781116,99517.462516122,192053.70553887298,112770.05370251271,148.54000000000002,234.03,113.734,2.107487698536759,0.548430253614593,2.2673652385569323,FALSE,FALSE,0.2602293973034202,pearson,11,11,13,2,2M23;2M33,2M23,2M33,8,3,3,3,0.6041376755666571,0.0490103094192629,0.8541690911969478,TRUE,TRUE,2.8533148979044403,0.7404468573589411,3.405313955388747,1.2830568246908565,88196.3477816279,234961.420982611,52.35,354.34
Liver,nicotinamide hypoxanthine dinucleotide,GLP-1,3,4,5,0.26307550621988546,-0.992332677616348,0.6360208383611495,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,189535.69422018132,155128.93773707098,202473.911780819,148.54000000000002,228.4175,113.734,2.0603131863700574,0.5346513149105623,1.5326494768918344,FALSE,FALSE,0.25950002089368385,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,-0.5797854473069743,0.04815838628573223,0.8495351525667997,TRUE,TRUE,-1.8725541565945112,0.7707687524700032,-1.9987649927783355,1.277845624706336,125717.870779968,236592.737142381,52.35,354.34
Muscle,PC(18:1(9Z)/15:0),GLP-1,3,3,5,-0.3785587694195417,0.5804774740938806,-0.12115122280460007,-0.17587809058579268,1.086536404782652,-0.5463949885181149,3394773.2816911633,4187459.7406853563,3448694.289300918,148.54000000000002,267.13,113.734,1.7772866295391532,0.4511556457673052,1.585383510223536,FALSE,FALSE,0.25384518077665896,pearson,11,11,13,2,2M22;2M33,2M22,2M33,8,3,3,3,0.7262808016918482,0.01137155411454149,0.7718346777285694,TRUE,TRUE,0.6691907803579955,1.2550142910591473,0.9235501614080552,1.978799296740052,2112525.6160245,4907289.55692633,52.35,354.34
Liver,"DG(14:0/18:3(9Z,12Z,15Z)/0:0)",GLP-1,3,4,5,0.30735288049242376,-1.0154714988756017,0.6279654708050251,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,120970.456362703,49376.13779943292,155169.58764292102,148.54000000000002,228.4175,113.734,2.072254889304668,0.4995560437394301,1.5883416035677669,FALSE,FALSE,0.24106882136832739,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,-0.5843080777945011,0.04603079100670233,0.8423081545572892,TRUE,TRUE,-1.5379580862862796,0.7707687524700032,-1.6517030899106204,1.277845624706336,20252.9012700175,247487.492664017,52.35,354.34
Liver,5-Hydroxymethyl-dC,GLP-1,3,4,5,-0.30006267682899324,0.9506219342666253,-0.5804599413159042,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,218495.91267482034,299497.87069954973,203357.2078597896,148.54000000000002,228.4175,113.734,1.9843303562339054,0.4747488111637333,1.5287827535020215,FALSE,FALSE,0.23924887792613686,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6272677818243021,0.02901397601645342,0.8053673965337975,TRUE,TRUE,1.8911791114535712,0.7707687524700032,2.233777264535634,1.277845624706336,137201.973861256,335875.464703834,52.35,354.34
Liver,PC(18:1(9Z)/15:0),GLP-1,3,4,5,-0.3027262298615105,0.6588183111091953,-0.3454189109704529,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,1374207.2352341292,4404174.10953552,2112303.476310985,148.54000000000002,228.4175,113.734,1.6130243802076614,0.3854691593239403,1.3028939386014462,FALSE,FALSE,0.23897292815519308,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6555678720992354,0.02064353625583282,0.7830547388068597,TRUE,TRUE,1.7666887592317608,0.7707687524700032,1.6098792794563663,1.277845624706336,61135.1405511162,7026831.57352176,52.35,354.34
Liver,Phosphocreatinine,GLP-1,3,3,5,-0.19516699256017558,1.332931989323834,-0.6826589980582133,-0.17587809058579268,1.086536404782652,-0.5463949885181149,744353.3878687713,1174688.861805509,645115.9672873825,148.54000000000002,267.13,113.734,2.594045482184713,0.6123162802652643,1.9821142390264268,FALSE,FALSE,0.23604685595164263,pearson,11,11,13,2,2M22;2M33,2M22,2M33,8,3,3,3,0.6868139788074938,0.01956784458313627,0.7750983613242952,TRUE,TRUE,2.2424173875793407,1.2550142910591473,3.435389991580499,1.978799296740052,549002.674660773,1373280.86852517,52.35,354.34
Liver,Asparaginylglutamic acid,GLP-1,3,4,5,0.3133371662873307,-0.8369529426617108,0.4815600543569559,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,627752.867661448,442592.346521967,664568.4083664335,148.54000000000002,228.4175,113.734,1.8253305936846642,0.4184050045591246,1.4478024885044996,FALSE,FALSE,0.22922149335946887,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,-0.5974363345238088,0.04023156831793829,0.8341783073478718,TRUE,TRUE,-1.1972640690073344,0.7707687524700032,-1.4538999247664215,1.277845624706336,239925.141648071,903717.696877614,52.35,354.34
Liver,Mandelic acid,GLP-1,3,3,5,-0.70698322765758,1.3518396990647563,-0.3869138828443084,-0.07990529270035521,0.8315713958305413,-0.4509996618781116,174397.35081694633,336003.15810676635,192419.23484148982,148.54000000000002,234.03,113.734,2.1606139258723425,0.4900565440075604,2.251564255652673,FALSE,FALSE,0.2268135635614314,pearson,11,11,13,2,2M23;2M33,2M23,2M33,8,3,3,3,0.6494118717517775,0.03058684161999915,0.8053673965337975,TRUE,TRUE,2.851972279289861,0.7404468573589411,3.577308695260302,1.2830568246908565,155168.465037419,411071.368094124,52.35,354.34
Liver,1-O-{[1-Methyl-5-(4-methylbenzoyl)-1H-pyrrol-2-yl]acetyl}-β-D-glucopyranuronic acid,GLP-1,3,4,5,-0.5777861202518686,0.9605507137000131,-0.42176889880889207,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,38550.575400151196,84050.36748597883,37598.886945482176,148.54000000000002,228.4175,113.734,1.8719409082716343,0.41364862039709765,1.7718478844604362,FALSE,FALSE,0.22097311863279917,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6532314081620829,0.02125803775590757,0.7876744772888639,TRUE,TRUE,2.142110047427555,0.7707687524700032,2.7568607847379183,1.277845624706336,13260.0867447552,107602.464573013,52.35,354.34
Muscle,Octyl hydrogen phthalate,GLP-1,3,4,5,0.3546444705327528,-0.9105149058533706,0.515625242363062,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,8477647.439304397,5552490.48857084,8900318.257569486,148.54000000000002,228.4175,113.734,1.9045290691635162,0.4155461667116152,1.5406469286087414,FALSE,FALSE,0.21818840858865246,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,-0.6867911219609589,0.01362071684113229,0.7718346777285694,TRUE,TRUE,-1.3648982831059606,0.7707687524700032,-1.6880514735584675,1.277845624706336,3474491.42002431,11653425.6551243,52.35,354.34
Liver,NP-004713,GLP-1,3,4,5,0.44172438489978216,-0.8580427662359578,0.42139958204890254,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,996769.184958181,823862.09270753,989812.5967788168,148.54000000000002,228.4175,113.734,1.7973113184751102,0.3836364234279151,1.5691906697866074,FALSE,FALSE,0.21345017943435815,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,-0.619697516200342,0.03161521646388588,0.8053673965337975,TRUE,TRUE,-1.3031567372955208,0.7707687524700032,-1.5415777614754844,1.277845624706336,681771.079388624,1166474.02592916,52.35,354.34
Liver,Furazolidone,GLP-1,3,3,5,0.15064689340321719,-0.6826698492918786,0.31921377353319474,-0.17587809058579268,1.086536404782652,-0.5463949885181149,647582.9008299636,140998.9197402842,653551.8017763864,148.54000000000002,267.13,113.734,1.9157859298241746,0.407059657458394,1.5126490510929258,FALSE,FALSE,0.212476587869999,pearson,11,11,13,2,2M22;2M33,2M22;2M33,2M33,8,3,3,3,-0.7499595523949585,0.0078576155318051,0.7718346777285694,TRUE,TRUE,-0.9071509918407852,1.2550142910591473,-0.94465205195684,1.978799296740052,52888.6703760256,1543123.86732205,52.35,354.34
Liver,Tepilamide fumarate,GLP-1,3,4,5,0.3805628996533764,-1.00247741904664,0.5736441954452846,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,203831.52502922734,144809.1914812125,215183.1364797988,148.54000000000002,228.4175,113.734,2.019285664932699,0.4290037232406238,1.6388304470333916,FALSE,FALSE,0.21245321090065883,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,-0.668119848074932,0.01756182562977517,0.7718346777285694,TRUE,TRUE,-1.5328312689326515,0.7707687524700032,-2.0540199896155937,1.277845624706336,110153.374844151,248160.205131405,52.35,354.34
Muscle,S-Carboxymethyl-L-cysteine,GLP-1,3,4,2,0.3465144177365347,-0.5933642144824769,0.6669568023601518,-0.36944399203001693,0.4915550103377952,-0.4289440326305657,204937.2451701645,89344.8677604971,227661.4169185,148.54000000000002,228.4175,143.01999999999998,1.5606817592324533,0.3259195862398225,1.274633722047337,FALSE,FALSE,0.20883154705422483,pearson,9,9,13,4,2M33;4M3;4M4;4M5,4M3;4M4;4M5,2M33,5,4,3,4,-0.7108885403488496,0.03180173278034896,0.8053673965337975,TRUE,TRUE,-1.208519529282726,0.7707687524700032,-1.280387151874994,0.9356133525593532,53032.6809014231,338647.282084007,52.35,354.34
Liver,Nonadecenoic acid,GLP-1,3,4,5,-0.3959141820149203,1.0121441231109822,-0.572166789279815,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,1825162.8878794566,3011870.05915675,1700859.810983292,148.54000000000002,228.4175,113.734,2.025684160982314,0.42169750928516125,1.6599978619286992,FALSE,FALSE,0.2081753500410783,pearson,12,12,13,1,2M33,2M33,2M33,8,4,3,4,0.7929610294331424,0.00209151655921454,0.6423820927965666,TRUE,TRUE,1.59140994293417,0.7707687524700032,2.2040009552976967,1.277845624706336,1198924.0188896,4057444.90687358,52.35,354.34
Liver,N1-(2-Chlorobenzoyl)-4-[2-nitro-4-(trifluoromethyl)phenyl]piperazine-1-carboxamide,GLP-1,3,4,5,0.5287835990664167,-0.9870797866626697,0.4723936698902948,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,3449204.0962450337,1592350.8979149144,3224721.898025412,148.54000000000002,228.4175,113.734,1.9296160300217036,0.38722555685559223,1.7523716829394023,FALSE,FALSE,0.2006749274627641,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,-0.7489395432262799,0.00506086826676959,0.7273700474951355,TRUE,TRUE,-1.6546399685284083,0.7707687524700032,-1.967252952229834,1.277845624706336,647349.469765931,4379077.82041518,52.35,354.34
Liver,N-(4-Carboxy-4-oxobutanoyl)-L-cysteinylglycine,GLP-1,3,4,5,0.61636086452849,-1.0969457782891183,0.5077401039141888,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,966305.3815386277,712508.702214644,939730.6847971174,148.54000000000002,228.4175,113.734,2.041659137436185,0.3981987913166799,1.9257165843645756,FALSE,FALSE,0.19503686193999958,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,-0.7068381939644399,0.01016093356436996,0.7718346777285694,TRUE,TRUE,-2.1650548145357207,0.7707687524700032,-2.4146095516226036,1.277845624706336,684628.312988854,1142172.97345517,52.35,354.34
Liver,lifarizine,GLP-1,3,3,5,-0.3823973121184375,1.02299776587521,-0.3843602722540618,-0.17587809058579268,1.086536404782652,-0.5463949885181149,1122619.7983759907,5532357.07983939,1361774.661938119,148.54000000000002,267.13,113.734,2.1557183449407895,0.37052209767554334,1.88913358007451,FALSE,FALSE,0.17187871437152907,pearson,11,11,13,2,2M22;2M33,2M22,2M33,8,3,3,3,0.6725492150743491,0.02336340004990911,0.7938359097329524,TRUE,TRUE,2.943097494487408,1.2550142910591473,3.82283530068453,1.978799296740052,87609.4410233947,7356767.39622595,52.35,354.34
Liver,Tepilamide fumarate,Secretin,3,4,5,0.3805628996533764,-1.00247741904664,0.5736441954452846,0.09346372987700705,-0.29326928184789436,0.17853718755211143,203831.52502922734,144809.1914812125,215183.1364797988,39.31666666666667,32.71,40.77,1.6452235982492864,0.21099260647112758,1.4360929445922557,FALSE,FALSE,0.12824555075410346,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.7088045802518003,0.0098609216232947,0.7718346777285694,TRUE,TRUE,-1.5328312689326515,-0.34464222725767063,-2.0540199896155937,-0.42963057685424855,110153.374844151,248160.205131405,11.69,60.26
Muscle,Octyl hydrogen phthalate,Secretin,3,4,5,0.3546444705327528,-0.9105149058533706,0.515625242363062,0.09346372987700705,-0.29326928184789436,0.17853718755211143,8477647.439304397,5552490.48857084,8900318.257569486,39.31666666666667,32.71,40.77,1.502157470747487,0.18207773642013414,1.3229477200613549,FALSE,FALSE,0.12121081841674737,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.7099799709978714,0.00968477251088853,0.7718346777285694,TRUE,TRUE,-1.3648982831059606,-0.34464222725767063,-1.6880514735584675,-0.42963057685424855,3474491.42002431,11653425.6551243,11.69,60.26
Liver,"1,25-Dihydroxyvitamin D3-26,23-lactone",Glucagon,3,5,N/A,-0.7657435385984039,0.45944612315904265,N/A,-0.5020594774120394,0.30123568644722376,N/A,16150.017614156397,39872.39559543974,N/A,224.83333333333334,306.004,N/A,N/A,N/A,1.4650504522223822,N/A,N/A,N/A,pearson,8,8,13,5,4M1;4M2;4M3;4M4;4M5,4M1;4M2;4M3;4M4;4M5,N/A,3,5,3,5,0.8568100864251287,0.00657402957748777,0.7584310403709481,TRUE,TRUE,1.3986375382556877,0.8177262978081293,1.3986375382556877,0.8177262978081293,7075.36755023549,68316.5026326825,173.25,459.23
